CMTE_ID,CMTE_NM,CONNECTED_ORG_NM,CMTE_TP,ORG_TP,committee_name_clean,TOTAL_AMOUNT,HAS_DONATED,FIRST_CYCLE,LAST_CYCLE
C00290973,AK STEEL CORPORATION POLITICAL ACTION COMMITTEE,AK STEEL CORPORATION,Q,C,ak steel corporation,0.0,False,,
C00292094,GENESIS HEALTHCARE INC PAC,GENESIS HEALTHCARE INC.,Q,C,genesis healthcare inc,0.0,False,,
C00292318,THERMO FISHER SCIENTIFIC INC. PAC,THERMO FISHER SCIENTIFIC INC. PAC,Q,C,thermo fisher scientific inc,144615.62,true,2016,2024
C00296657,OHIO NATIONAL FINANCIAL SERVICES POLITICAL ACTION COMMITTEE,OHIO NATIONAL FINANCIAL SERVICES POLITICAL ACTION COMMITTEE,Q,C,ohio national financial services,0.0,False,,
C00296822,ROLLS-ROYCE NORTH AMERICA HOLDINGS INC. PAC (ROLLS-ROYCE NORTH AMERICA PAC),ROLLS-ROYCE NORTH AMERICA HOLDINGS INC.,Q,C,rolls royce north america holdings inc rolls royce north america,0.0,False,,
C00297085,EASTMAN KODAK COMPANY EMPLOYEE POLITICAL ACTION COMMITTEE,EASTMAN KODAK COMPANY,Q,C,eastman kodak company employee,0.0,False,,
C00300418,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION VOLUNTARY POLITICAL ACTION COMMITTEE,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,Q,C,science applications international corporation voluntary,34100.0,true,2016,2022
C00300863,FIRST NATIONAL OF NEBRASKA PAC,FIRST NATIONAL OF NEBRASKA INC,Q,C,first national nebraska,0.0,False,,
C00301424,"ATTORNEYS' TITLE GUARANTY FUND, INC. FEDERAL POLITICAL ACTION COMMITTEE","ATTORNEYS' TITLE GUARANTY FUND, INC.",Q,C,attorneys title guaranty inc federal,0.0,False,,
C00302166,"RADIAN GROUP, INC. POLITICAL ACTION COMMITTEE (RAD PAC)","RADIAN GROUP, INC.",Q,C,radian group inc rad,22000.0,true,2020,2024
C00302695,GRANGE INSURANCE FEDERAL PAC,GRANGE INSURANCE,Q,C,grange insurance federal,0.0,False,,
C00302844,HIGHMARK PAC OF HIGHMARK INC.,HIGHMARK INC.,Q,C,highmark highmark inc,0.0,False,,
C00303024,LOCKHEED MARTIN CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,LOCKHEED MARTIN CORPORATION,Q,C,lockheed martin corporation,197350.0,true,2016,2026
C00303503,CONSECO INC CONCERNED CITIZENS POLITICAL ACTION COMMITTEE (PAC),CONSECO INC CONCERNED CITIZENS POLITICAL ACTION COMMITTEE (PAC),Q,C,conseco inc concerned citizens,12750.0,true,2016,2024
C00303685,NORTH AMERICAN COAL CORP. POLITICAL ACTION COMM. NACPAC,THE NORTH AMERICAN COAL CORPORATION,Q,C,north american coal corp comm nacpac,0.0,False,,
C00304477,OSHKOSH CORPORATION EMPLOYEES PAC (OCEPAC),OSHKOSH CORPORATION,Q,C,oshkosh corporation ocepac,0.0,False,,
C00304832,CONSTELLATION BRANDS INC POLITICAL ACTION COMMITTEE,NONE,Q,C,constellation brands inc,591596.36,true,2016,2026
C00307249,"CITIZENS FINANCIAL GROUP, INC. POLITICAL ACTION COMMITTEE (CITIZENS PAC)","CITIZENS FINANCIAL GROUP, INC.",Q,C,citizens financial group inc citizens,0.0,False,,
C00311142,"TROUTMAN PEPPER HAMILTON SANDERS LLP POLITICAL ACTION COMMITTEE, INC.",NONE,Q,C,troutman pepper hamilton sanders llp inc,0.0,False,,
C00311308,THE TIMKEN COMPANY GOOD GOVERNMENT FUND,THE TIMKEN COMPANY,Q,C,timken company good government,0.0,False,,
C00312223,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA EMPLOYEE POLITICAL ACTION COMMITTEE,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA EMPLOYEE POLITICAL ACTION COMMITTEE,Q,C,blue cross blue shield north carolina employee,0.0,False,,
C00312777,COZEN O'CONNOR POLITICAL ACTION COMMITTEE,COZEN O'CONNOR,Q,C,cozen o connor,0.0,False,,
C00313700,TRANS UNION LLC POLITICAL ACTION COMMITTEE,TRANSUNION LLC,Q,C,trans union llc,0.0,False,,
C00314054,AMERICAN AIR LIQUIDE HOLDINGS INC PAC,AMERICAN AIR LIQUIDE HOLDINGS INC,Q,C,american air liquide holdings inc,0.0,False,,
C00317297,FBL FINANCIAL GROUP INC PAC,"FBL FINANCIAL GROUP, INC.",Q,C,fbl financial group inc,0.0,False,,
C00319194,GEORGIA OILMEN'S ASSOCIATION INC PAC (GOAPAC),GEORGIA OILMEN'S ASSOC INC,Q,C,georgia oilmen s association inc goapac,0.0,False,,
C00320101,FREEPORT-MCMORAN INC. CITIZENSHIP COMMITTEE,FREEPORT-MCMORAN INC.,Q,C,freeport mcmoran inc citizenship,245950.03,true,2016,2026
C00321158,"SALEM MEDIA GROUP POLITICAL ACTION COMMITTEE (SALEM MEDIA GROUP, INC.)","SALEM MEDIA GROUP, INC.",Q,C,salem media group salem media group inc,0.0,False,,
C00321406,WEBSTER BANK PAC - FEDERAL,WEBSTER BANK,Q,C,webster bank federal,0.0,False,,
C00321802,VT HALTER MARINE INC POLITICAL ACTION COMMITTEE,NONE,Q,C,vt halter marine inc,0.0,False,,
C00323048,"ORACLE AMERICA, INC. POLITICAL ACTION COMMITTEE (ORACLE PAC)","ORACLE AMERICA, INC.",Q,C,oracle america inc oracle,204500.0,true,2016,2026
C00324103,NCR CORPORATION POLITICAL ACTION COMMITTEE (NCRPAC),NCR CORPORATION,Q,C,ncr corporation ncrpac,0.0,False,,
C00324483,BERKSHIRE HATHAWAY ENERGY COMPANY PAC,BERKSHIRE HATHAWAY ENERGY COMPANY,Q,C,berkshire hathaway energy company,150918.77,true,2016,2026
C00325092,"HUNTINGTON INGALLS INDUSTRIES, INC. EMPLOYEES POLITICAL ACTION COMMITTEE (HIIPAC)","HUNTINGTON INGALLS INDUSTRIES, INC.",Q,C,huntington ingalls industries inc hiipac,50715.37,true,2016,2024
C00325647,FIRST COMMAND FINANCIAL PLANNING INC. PAC,FIRST COMMAND FINANCIAL PLANNING INC.,Q,C,first command financial planning inc,0.0,False,,
C00325811,SABRE GLBL INC. POLITICAL ACTION COMMITTEE,SABRE GLBL INC.,Q,C,sabre glbl inc,0.0,False,,
C00326330,WAFFLE HOUSE INC POLITICAL ACTION COMMITTEE (WAFFLE HOUSE PAC),NONE,Q,C,waffle house inc waffle house,0.0,False,,
C00326595,CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND,CAPITAL ONE FINANCIAL CORP.,Q,C,capital one financial corp assoc,2860943.24,true,2016,2026
C00326868,THE AMALGAMATED SUGAR COMPANY LLC POLITICAL ACTION COMMITTEE,SNAKE RIVER SUGAR COMPANY POLITICAL ACTION COMMITTEE,Q,C,amalgamated sugar company llc,0.0,False,,
C00327072,SANTANDER HOLDINGS USA INC. PAC (SANTANDER US PAC),SANTANDER HOLDINGS USA INC.,Q,C,santander holdings usa inc santander us,0.0,False,,
C00329185,QUEST DIAGNOSTICS INCORPORATED POLITICAL ACTION COMMITTEE,QUEST DIAGNOSTICS INCORPORATED,Q,C,quest diagnostics incorporated,56700.0,true,2016,2026
C00329631,HOMESTREET INC POLITICAL ACTION COMMITTEE (HOMESTREET PAC),HOMESTREET INC.,Q,C,homestreet inc homestreet,0.0,False,,
C00330647,ECHOSTAR CORPORATION AND DISH NETWORK CORPORATION PAC (ECHOSTAR DISH NETWORK PAC),DISH NETWORK CORPORATION,Q,C,echostar corporation dish network corporation echostar dish network,5000.0,true,2024,2024
C00331835,NAVIENT CORPORATION PAC (NAVIENT PAC),NAVIENT CORPORATION,Q,C,navient corporation navient,0.0,False,,
C00332395,VIATRIS INC. POLITICAL ACTION COMMITTEE (VIAPAC),VIATRIS INC.,Q,C,viatris inc viapac,0.0,False,,
C00332833,CARDINAL HEALTH INC. PAC AKA CARDINAL HEALTH COMPANIES PAC FEC ID C00332833,CARDINAL HEALTH INC.,Q,C,cardinal health inc aka cardinal health companies fec id c00332833,0.0,False,,
C00333534,"CENTERPOINT ENERGY, INC. POLITICAL ACTION COMMITTEE","CENTERPOINT ENERGY, INC.",Q,C,centerpoint energy inc,11730.21,true,2016,2022
C00334193,FIRST CITIZENS BANCSHARES INC POLITICAL ACTION COMMITTEE (FIRST CITIZENS BANCSHARES PAC),FIRST CITIZENS BANCSHARES INC POLITICAL ACTION COMMITTEE (FIRST CITIZENS BANCSHARES PAC),Q,C,first citizens bancshares inc first citizens bancshares,0.0,False,,
C00334581,KOMATSU MINING CORP. POLITICAL ACTION COMMITTEE,KOMATSU MINING CORP.,Q,C,komatsu mining corp,0.0,False,,
C00335000,NOVA CHEMICALS INC & NOVA CHEMICALS SRVCS INC COMMITTEE FOR POLITICAL ACTION & ENGAGEMENT,NOVA CHEMICALS INC & NOVA CHEMICALS SRVCS INC COMMITTEE FOR POLITICAL ACTION & ENGAGEMENT,Q,C,nova chemicals inc nova chemicals srvcs inc engagement,0.0,False,,
C00335026,"AVIS BUDGET GROUP, INC. PAC","AVIS BUDGET GROUP, INC.",Q,C,avis budget group inc,35623.68,true,2016,2020
C00335570,"ACADIAN AMBULANCE  SERVICE EMPLOYEE FEDERAL POLITICAL ACTION COMMITTEE, INC.","ACADIAN AMBULANCE  SERVICE EMPLOYEE FEDERAL POLITICAL ACTION COMMITTEE, INC.",Q,C,acadian ambulance service employee federal inc,0.0,False,,
C00336768,ARVEST BANK GROUP INC PAC INC,"ARVEST BANK GROUP, INC.",Q,C,arvest bank group inc inc,0.0,False,,
C00336834,ENCOVA CIVIC FUND (OF THE MOTORISTS MUTUAL INSURANCE COMPANY CIVIC FUND),MOTORISTS MUTUAL INSURANCE COMPANY CIVIC FUND,Q,C,encova civic motorists mutual insurance company civic,0.0,False,,
C00337113,AFFINITY FEDERAL CREDIT UNION POLITICAL ACTION COMMITTEE (AFFINITY PAC),AFFINITY FEDERAL CREDIT UNION,Q,C,affinity federal credit union affinity,0.0,False,,
C00337626,MORGAN STANLEY POLITICAL ACTION COMMITTEE,MORGAN STANLEY,Q,C,morgan stanley,220206.96,true,2016,2026
C00339085,QUALCOMM INCORPORATED POLITICAL ACTION COMMITTEE (QPAC),QUALCOMM INCORPORATED,Q,C,qualcomm incorporated qpac,235500.0,true,2016,2026
C00339499,PITNEY BOWES INC. POLITICAL ACTION COMMITTEE,PITNEY BOWES INC.,Q,C,pitney bowes inc,19410.25,true,2016,2026
C00339655,US ONCOLOGY INC. NETWORK POLITICAL ACTION COMMITTEE,"US ONCOLOGY, INC.",Q,C,us oncology inc network,2500.0,true,2018,2018
C00340075,BASF CORPORATION EMPLOYEES POLITICAL ACTION COMMITTEE,BASF CORPORATION,Q,C,basf corporation,0.0,False,,
C00340224,MATTEL INC. POLITICAL ACTION COMMITTEE,MATTEL INC.,Q,C,mattel inc,37500.0,true,2016,2022
C00340364,BLUE SHIELD OF CALIFORNIA POLITICAL ACTION COMMITTEE,BLUEPAC - BLUE CROSS BLUE SHIELD ASSOCIATION PAC,Q,C,blue shield california,0.0,False,,
C00340455,"AQUA AMERICA, INC. H2O POLITICAL ACTION COMMITTEE","AQUA AMERICA, INC.",Q,C,aqua america inc h2o,0.0,False,,
C00340943,DAVITA INC. POLITICAL ACTION COMMITTEE (DAPAC),DAVITA INC.,Q,C,davita inc dapac,1469160.57,true,2016,2026
C00341271,DAY & ZIMMERMANN INC FEDERAL PAC (AKA 'DAYPAC - FEDERAL'),"DAY & ZIMMERMANN, INC.",Q,C,day zimmermann inc federal aka daypac federal,0.0,False,,
C00341602,SOUTHWEST AIRLINES CO. FREEDOM FUND,SOUTHWEST AIRLINES CO,Q,C,southwest airlines co freedom,0.0,False,,
C00342022,"WELLMARK, INC. PAC (WELLPAC)","WELLMARK, INC.",Q,C,wellmark inc wellpac,0.0,False,,
C00342394,EBAY INC-COMMITTEE FOR RESPONSIBLE INTERNET COMMERCE,"EBAY, INC.",Q,C,ebay inc responsible internet commerce,36327.06,true,2016,2026
C00342766,HOLLYFRONTIER CORPORATION PAC,HOLLYFRONTIER CORPORATION PAC,Q,C,hollyfrontier corporation,0.0,False,,
C00343681,"PECKHAM INDUSTRIES, INC. FEDERAL PAC","PECKHAM INDUSTRIES, INC. FEDERAL PAC",Q,C,peckham industries inc federal,0.0,False,,
C00343707,MAXIMUS INC POLITICAL ACTION COMMITTEE (MAXPAC),"MAXIMUS, INC.",Q,C,maximus inc maxpac,91094.62,true,2016,2026
C00343749,GOVERNMENT EMPLOYEES INSURANCE COMPANY POLITICAL ACTION COMMITTEE,BERKSHIRE HATHAWAY ENERGY COMPANY PAC,Q,C,government insurance company,0.0,False,,
C00344663,"RESCARE, INC. DBA BRIGHTSPRING HEALTH SERVICES LEGACY FUND (BRIGHTSPRING LEGACY FUND)","RES-CARE, INC. DBA BRIGHTSPRING HEALTH SERVICES",Q,C,rescare inc dba brightspring health services legacy brightspring legacy,0.0,False,,
C00345355,BROOKFIELD PROPERTIES RETAIL INC. PAC,BROOKFIELD PROPERTIES RETAIL INC.,Q,C,brookfield properties retail inc,0.0,False,,
C00345603,UNISYS CORPORATION ASSOCIATES PAC,UNISYS CORPORATION,Q,C,unisys corporation associates,0.0,False,,
C00345793,RELX INC. POLITICAL ACTION COMMITTEE,RELX INC.,Q,C,relx inc,0.0,False,,
C00346353,"CRH AMERICAS, INC. PAC","CRH AMERICAS, INC.",Q,C,crh americas inc,0.0,False,,
C00347955,"LIFEPOINT HEALTH PAC - THE PAC OF LIFEPOINT CORPORATE SERVICES, GENERAL PARTNERSHIP (LCSGP) AND FACILITIES WHICH ARE SUBSIDIARIES OF LIFEPOINT HEALTH (COLLECTIVELY LIFEPOINT)","LIFEPOINT CORPORATE SERVICES, GENERAL PARTNERSHIP (LCSGP) AND FACILITIES WHICH ARE SUBSIDIARIES OF LIFEPOINT HEALTH (COLLECTIVELY LIFEPOINT)",Q,C,lifepoint health lifepoint corporate services general partnership lcsgp facilities which are subsidiaries lifepoint health collectively lifepoint,0.0,False,,
C00348276,"GTT COMMUNICATIONS, INC. PAC (GTT PAC)","GTT COMMUNICATIONS, INC. PAC (GTT PAC)",Q,C,gtt communications inc gtt,0.0,False,,
C00348938,CHUBB GROUP HOLDINGS INC. POLITICAL ACTION COMMITTEE,CHUBB GROUP HOLDINGS INC.,Q,C,chubb group holdings inc,320152.85,true,2016,2026
C00349373,GULF STATES TOYOTA INC FEDERAL POLITICAL ACTION COMMITTEE,"GULF STATES TOYOTA, INC.",Q,C,gulf states toyota inc federal,0.0,False,,
C00350744,"THE GOLDMAN SACHS GROUP, INC. POLITICAL ACTION COMMITTEE",THE GOLDMAN SACHS GROUP INC,Q,C,goldman sachs group inc,4206155.86,true,2016,2026
C00350835,THE ACXIOM LLC ASSOCIATES PAC,ACXIOM LLC,Q,C,acxiom llc associates,0.0,False,,
C00350884,RESOLUTE FOREST PRODUCTS US INC POLITICAL ACTION COMMITTEE,RESOLUTE FOREST PRODUCTS US INC.,Q,C,resolute forest products us inc,0.0,False,,
C00351924,BOK FINANCIAL CORPORATION POLITICAL ACTION COMMITTEE,BOK FINANCIAL CORP.,Q,C,bok financial corporation,0.0,False,,
C00353797,SIEMENS CORPORATION PAC,SIEMENS CORPORATION,Q,C,siemens corporation,0.0,False,,
C00354290,"AMERICAN FAMILY MUTUAL INSURANCE COMPANY, S.I. FEDERAL PAC (AMFAM PAC)","AMERICAN FAMILY MUTUAL INSURANCE COMPANY, S.I.",Q,C,american family mutual insurance company s i federal amfam,0.0,False,,
C00354548,"AMERICAN WATER WORKS COMPANY, INC. EMPLOYEE FEDERAL PAC","AMERICAN WATER WORKS COMPANY, INC.",Q,C,american water works company inc employee federal,11864.82,true,2020,2024
C00354753,DEVON ENERGY CORPORATION POLITICAL ACTION COMMITTEE (DEC PAC),DEVON ENERGY CORPORATION,Q,C,devon energy corporation dec,94000.0,true,2016,2026
C00355719,CENTRUS ENERGY CORP. PAC,CENTRUS ENERGY CORP.,Q,C,centrus energy corp,0.0,False,,
C00356345,E*TRADE FINANCIAL CORPORATION PAC,E*TRADE FINANCIAL CORPORATION,Q,C,e trade financial corporation,0.0,False,,
C00357863,BOSTON SCIENTIFIC CORPORATION POLITICAL ACTION COMMITTEE (BSC PAC),BOSTON SCIENTIFIC CORPORATION,Q,C,boston scientific corporation bsc,173726.23,true,2016,2026
C00358119,MONTANA CONSERVATION VOTERS CONGRESSIONAL ACTION FUND,MONTANA CONSERVATION VOTERS,Q,C,montana conservation voters congressional,0.0,False,,
C00358234,HEINEKEN USA INC GOOD GOVERNMENT FUND,HEINEKEN USA INC.,Q,C,heineken usa inc good government,0.0,False,,
C00360362,SCHWAN'S COMPANY POLITICAL ACTION COMMITTEE,SCHWAN'S COMPANY,Q,C,schwan s company,0.0,False,,
C00361014,SODEXO INC. POLITICAL ACTION COMMITTEE,SODEXO INC.,Q,C,sodexo inc,0.0,False,,
C00361741,INTUIT INC. 21ST CENTURY LEADERSHIP FUND,INTUIT INC.,Q,C,intuit inc 21st century leadership,117000.0,true,2016,2024
C00361758,"T-MOBILE US, INC.  POLITICAL ACTION COMMITTEE (T-PAC)","T-MOBILE US, INC.  POLITICAL ACTION COMMITTEE (T-PAC)",Q,C,t mobile us inc t,220172.78,true,2016,2026
C00361949,TRIUMPH GROUP INC PAC,TRIUMPH GROUP INC,Q,C,triumph group inc,0.0,False,,
C00362640,CALPINE CORPORATION PAC,CALPINE CORPORATION,Q,C,calpine corporation,0.0,False,,
C00362707,"CISCO SYSTEMS, INC. FEDERAL PAC, AKA CISCO SYSTEMS EPAC","CISCO SYSTEMS, INC.",Q,C,cisco systems inc federal aka cisco systems epac,7000.0,true,2016,2024
C00363853,"TRUEBLUE, INC. POLITICAL ACTION COMMITTEE","TRUEBLUE, INC.",Q,C,trueblue inc,0.0,False,,
C00363879,ENTERGY CORPORATION POLITICAL ACTION COMMITTEE (ENPAC),ENTERGY CORPORATION,Q,C,entergy corporation enpac,0.0,False,,
C00364455,FIDELITY NATIONAL FINANCIAL INC PAC 2001,"FIDELITY NATIONAL FINANCIAL, INC.",Q,C,fidelity national financial inc 2001,217500.0,true,2016,2026
C00364778,BANK OF AMERICA CORPORATION FEDERAL PAC,BANK OF AMERICA CORPORATION,Q,C,bank america corporation federal,88700.0,true,2016,2024
C00365122,"VISA, INC. POLITICAL ACTION COMMITTEE","VISA, INC.",Q,C,visa inc,1166362.61,true,2016,2026
C00365502,"BWX TECHNOLOGIES, INC POLITICAL ACTION COMMITTEE","BWX TECHNOLOGIES, INC",Q,C,bwx technologies inc,347916.7,true,2016,2026
C00366013,"NASDAQ, INC. PAC (NASDAQ PAC)","NASDAQ, INC.",Q,C,nasdaq inc nasdaq,331728.96,true,2016,2026
C00366468,"CORECIVIC, INC. POLITICAL ACTION COMMITTEE (CORECIVIC PAC)","CORECIVIC, INC.",Q,C,corecivic inc corecivic,477500.0,true,2018,2026
C00367375,SAP AMERICA INC PAC,"SAP AMERICA, INC.",Q,C,sap america inc,0.0,False,,
C00368720,STERIS CORPORATION EMPLOYEE POLITICAL ACTION COMMITTEE (A.K.A. STERIS EMPLOYEE PAC),STERIS CORPORATION,Q,C,steris corporation employee a k a steris employee,0.0,False,,
C00368902,"DAVID VOLKERT & ASSOCIATES, INC. POLITICAL ACTION COMMITTEE ('DVA/HC PAC')","DAVID VOLKERT & ASSOCIATES, INC.",Q,C,david volkert associates inc dva hc,0.0,False,,
C00368993,WINNING STRATEGIES WASHINGTON PAC,NONE,Q,C,winning strategies washington,0.0,False,,
C00369058,"VAN SCOYOC ASSOCIATES, INC. PAC",VAN SCOYOC ASSOCIATES,Q,C,van scoyoc associates inc,0.0,False,,
C00369751,"DELL TECHNOLOGIES, INC. POLITICAL ACTION COMMITTEE","DELL TECHNOLOGIES, INC.",Q,C,dell technologies inc,90572.0,true,2016,2026
C00370015,NELNET INC PAC (NELNET PAC),"NELNET, INC.",Q,C,nelnet inc nelnet,0.0,False,,
C00370023,ANALYTICAL GRAPHICS INC PAC (AGI PAC),ANALYTICAL GRAPHICS INC,Q,C,analytical graphics inc agi,0.0,False,,
C00370114,CHARLES SCHWAB CORPORATION POLITICAL ACTION COMMITTEE,CHARLES SCHWAB CORPORATION,Q,C,charles schwab corporation,732637.54,true,2016,2020
C00370270,COOPER TIRE & RUBBER COMPANY POLITICAL ACTION COMMITTEE,COOPER TIRE & RUBBER COMPANY POLITICAL ACTION COMMITTEE,Q,C,cooper tire rubber company,0.0,False,,
C00370577,WORLD ACCEPTANCE CORPORATION POLITICAL ACTION COMMITTEE,WORLD ACCEPTANCE CORPORATION,Q,C,world acceptance corporation,0.0,False,,
C00370585,MAXAR TECHNOLOGIES INC. PAC (MAXARPAC),MAXAR TECHNOLOGIES INC.,Q,C,maxar technologies inc maxarpac,0.0,False,,
C00371088,INTERACTIVE CORP POLITICAL ACTION COMMITTEE AKA IACPAC,IAC/INTERACTIVECORP,Q,C,interactive corp aka iacpac,0.0,False,,
C00371385,ALEX LEE INC PAC,"ALEX LEE, INC.",Q,C,alex lee inc,0.0,False,,
C00371948,BRIDGESTONE AMERICAS INC. PAC,BRIDGESTONE AMERICAS INC.,Q,C,bridgestone americas inc,0.0,False,,
C00372979,RADIANCE TECHNOLOGIES INC. POLITICAL ACTION COMMITTEE,NONE,Q,C,radiance technologies inc,0.0,False,,
C00373217,PENSKE TRUCK LEASING CO LP POLITICAL ACTION COMMITTEE,PENSKE TRUCK LEASING CORPORATION,Q,C,penske truck leasing co lp,0.0,False,,
C00373837,GROUP 1 AUTOMOTIVE INC. PAC,GROUP 1 AUTOMOTIVE INC,Q,C,group 1 automotive inc,0.0,False,,
C00374066,"SMITH & NEPHEW, INC. PAC (S+N PAC)",NONE,Q,C,smith nephew inc s n,0.0,False,,
C00374447,AECOM PAC,AECOM,Q,C,aecom,6700.0,true,2016,2022
C00375568,ENGIE NORTH AMERICA INC. PAC (ENA PAC),ENGIE NORTH AMERICA,Q,C,engie north america inc ena,0.0,False,,
C00376376,"THE TRAVELERS COMPANIES, INC. POLITICAL ACTION COMMITTEE (T-PAC)",THE TRAVELERS COMPANIES INC.,Q,C,travelers companies inc t,206500.0,true,2016,2026
C00376582,BECTON DICKINSON AND COMPANY PAC,BECTON DICKINSON AND COMPANY PAC,Q,C,becton dickinson company,155562.52,true,2016,2026
C00376863,WESTFIELD FEDERAL EMPLOYEE POLITICAL ACTION COMMITTEE OF OHIO FARMERS INSURANCE COMPANY,OHIO FARMERS INSURANCE COMPANY,Q,C,westfield federal employee ohio farmers insurance company,0.0,False,,
C00377044,AT&T INC./WARNERMEDIA LLC OHIO EMPLOYEE POLITICAL ACTION COMMITTEE (AT&T/WARNERMEDIA OHIO PAC),AT&T INC.,Q,C,at t inc warnermedia llc ohio employee at t warnermedia ohio,0.0,False,,
C00377168,FEMINIST MAJORITY PAC,FEMINIST MAJORITY,Q,C,feminist majority,0.0,False,,
C00377952,CUMMINS INC. POLITICAL ACTION COMMITTEE (CIPAC),CUMMINS INC.,Q,C,cummins inc cipac,180222.9,true,2016,2024
C00378083,PRODUCERS RICE MILL INC PAC,PRODUCERS RICE MILL INC,Q,C,producers rice mill inc,0.0,False,,
C00378661,"BEALL'S PAC USA, INC.",BEALL'S INC.,Q,C,beall s usa inc,0.0,False,,
C00379420,CIT GROUP INC PAC (CIT PAC),CIT GROUP INC.,Q,C,cit group inc cit,0.0,False,,
C00379628,NUCOR CORPORATION POLITICAL ACTION COMMITTEE,NUCOR CORPORATION,Q,C,nucor corporation,1150975.28,true,2016,2026
C00379693,AMALGAMATED BANK PAC,AMALGAMATED BANK,Q,C,amalgamated bank,163788.15,true,2016,2026
C00379768,"EXPERIAN NORTH AMERICA, INC POLITICAL ACTION COMMITTEE (EXPERIAN PAC)",EXPERIAN NORTH AMERICA INC.,Q,C,experian north america inc experian,0.0,False,,
C00380527,"PERNOD RICARD USA, LLC POLITICAL ACTION COMMITTEE",PERNOD RICARD USA LLC,Q,C,pernod ricard usa llc,0.0,False,,
C00380535,VERIZON MEDIA/OATH INC. POLITICAL ACTION COMMITTEE (VERIZON MEDIA PAC),OATH INC.,Q,C,verizon media oath inc verizon media,0.0,False,,
C00381954,ATMOS ENERGY CORPORATION PAC,ATMOS ENERGY CORPORATION,Q,C,atmos energy corporation,117256.26,true,2016,2026
C00382796,"LHC GROUP, INC. PAC",ALMOST FAMILY INC PAC (AFAM PAC),Q,C,lhc group inc,10000.0,true,2020,2022
C00383489,PUBLIC SERVICE ENTERPRISE GROUP INC. POLITICAL ACTION COMMITTEE (PEGPAC),PUBLIC SERVICE ENTERPRISE GROUP INC.,Q,C,public service enterprise group inc pegpac,126507.0,true,2016,2026
C00383992,PERSPECTA INC. POLITICAL ACTION COMMITTEE (A.K.A. 'PERSPECTA PAC'),PERSPECTA INC.,Q,C,perspecta inc a k a perspecta,0.0,False,,
C00384818,CVS HEALTH PAC,CVS HEALTH,Q,C,cvs health,607917.03,true,2016,2026
C00385120,"21ST CENTURY ONCOLOGY, INC. POLITICAL ACTION COMMITTEE","21ST CENTURY ONCOLOGY, INC",Q,C,21st century oncology inc,0.0,False,,
C00385849,EXELON CORPORATION-PEPCO HOLDINGS INC. POLITICAL ACTION COMMITTEE (PHI PAC),EXELON CORPORATION,Q,C,exelon corporation pepco holdings inc phi,0.0,False,,
C00385989,"ATKINS US HOLDINGS, INC. PAC","ATKINS US HOLDINGS, INC",Q,C,atkins us holdings inc,0.0,False,,
C00386128,GENTEX CORPORATION POLITICAL ACTION COMMITTEE; THE,GENTEX CORPORATION POLITICAL ACTION COMMITTEE; THE,Q,C,gentex corporation,0.0,False,,
C00386524,TRUIST FINANCIAL CORPORATION FEDERAL PAC (FORMERLY SUNTRUST BANKS INC. POLITICAL ACTION COMMITTEE),TRUIST FINANCIAL CORPORATION,Q,C,truist financial corporation federal formerly suntrust banks inc,131850.36,true,2016,2018
C00387753,SECURITY FINANCE CORPORATION OF SPARTANBURG AND AFFILIATES POLITICAL ACTION COMMITTEE,SECURITY FINANCE CORPORATION OF SPARTANBURG,Q,C,security finance corporation spartanburg affiliates,0.0,False,,
C00387878,"ENERGYSOLUTIONS, INC. FUND FOR EFFECTIVE GOVERNMENT (ENERGYSOLUTIONS PAC)","ENERGYSOLUTIONS, INC.",Q,C,energysolutions inc effective government energysolutions,0.0,False,,
C00387894,GCI COMMUNICATION CORP. PAC (GCI PAC),GCI COMMUNICATION CORP.,Q,C,gci communication corp gci,0.0,False,,
C00388132,PRIDE MOBILITY PRODUCTS CORP PAC,PRIDE MOBILITY PRODUCTS CORP,Q,C,pride mobility products corp,0.0,False,,
C00388462,ITC HOLDINGS CORP. PAC (ITC PAC),ITC HOLDINGS CORP.,Q,C,itc holdings corp itc,0.0,False,,
C00388827,ROCK HOLDINGS INC. PAC,ROCK HOLDINGS INC.,Q,C,rock holdings inc,0.0,False,,
C00388983,ARCADIS U.S. INC. POLITICAL ACTION COMMITTEE (ARCADIS PAC),ARCADIS U.S. INC.,Q,C,arcadis u s inc arcadis,0.0,False,,
C00389288,CHESAPEAKE ENERGY CORPORATION FED PAC,CHESAPEAKE ENERGY CORPORATION,Q,C,chesapeake energy corporation fed,0.0,False,,
C00389429,CALPORTLAND COMPANY POLITICAL ACTION COMMITTEE (CALPORTLAND PAC),CALPORTLAND COMPANY,Q,C,calportland company calportland,0.0,False,,
C00389585,GLOBAL MEDICAL RESPONSE INC. POLITICAL ACTION COMMITTEE,GLOBAL MEDICAL RESPONSE INC.,Q,C,global medical response inc,0.0,False,,
