CMTE_ID,CMTE_NM,CONNECTED_ORG_NM,CMTE_TP,ORG_TP,committee_name_clean,TOTAL_AMOUNT,HAS_DONATED,FIRST_CYCLE,LAST_CYCLE
C00002790,OLIN CORPORATION GOOD GOVERNMENT FUND,OLIN CORPORATION,Q,C,olin corporation good government,0.0,False,,
C00004952,ELECTRIC COOPERATIVES OF MISSISSIPPI ACTION COMMITTEE FOR RURAL ELECTRIFICATION,ELECTRIC COOPERATIVES OF MISSISSIPPI,Q,C,electric cooperatives mississippi rural electrification,0.0,False,,
C00008151,FIRST HORIZON CORPORATION FEDERAL PAC,FIRST HORIZON CORPORATION,Q,C,first horizon corporation federal,0.0,False,,
C00008474,CITIGROUP INC. POLITICAL ACTION COMMITTEE - FEDERAL (CITIGROUP PAC-FEDERAL),CITIGROUP INC.,Q,C,citigroup inc federal citigroup federal,0.0,False,,
C00010520,MEREDITH CORPORATION EMPLOYEES FUND FOR BETTER GOVERNMENT,MEREDITH CORPORATION EMPLOYEES FUND FOR BETTER GOVERNMENT,Q,C,meredith corporation better government,0.0,False,,
C00012245,UBS AMERICAS INC. POLITICAL ACTION COMMITTEE (UBS PAC),UBS AMERICAS INC.,Q,C,ubs americas inc ubs,0.0,False,,
C00012310,BLACK & VEATCH POLITICAL ACTION COMMITTEE (BLACK & VEATCH PAC),BLACK & VEATCH,Q,C,black veatch black veatch,0.0,False,,
C00018036,U.S. BANCORP POLITICAL PARTICIPATION PROGRAM,U.S. BANCORP FEDERAL POLITICAL ACTION COMMITTEE,Q,C,u s bancorp participation program,0.0,False,,
C00024869,GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE (GEPAC),GENERAL ELECTRIC COMPANY,Q,C,general electric company gepac,0.0,False,,
C00025395,PUBLIC SERVICE COMPANY OF NEW MEXICO RESPONSIBLE CITIZENS GROUP - FEDERAL,PUBLIC SERVICE CO OF NM,Q,C,public service company new mexico responsible citizens group federal,0.0,False,,
C00025536,"ZF AUTOMOTIVE US, INC. POLITICAL ACTION COMMITTEE (A/K/A ZF AUTOMOTIVE US PAC)","ZF AUTOMOTIVE US, INC.",Q,C,zf automotive us inc a k a zf automotive us,0.0,False,,
C00030676,UNITED STATES STEEL CORPORATION POLITICAL ACTION COMMITTEE,UNITED STATES STEEL CORPORATION,Q,C,united states steel corporation,0.0,False,,
C00032607,SYNOVUS FINANCIAL CORP. FUND FOR EFFECTIVE LEADERSHIP,SYNOVUS FINANCIAL CORP.,Q,C,synovus financial corp effective leadership,0.0,False,,
C00033423,"HSBC NORTH AMERICA FEDERAL, STATE AND LOCAL POLITICAL ACTION COMMITTEE (HSBC COMBINED PAC)",HSBC NORTH AMERICA,Q,C,hsbc north america federal state local hsbc combined,0.0,False,,
C00033555,"FLOWERS FOODS, INC. POLITICAL ACTION COMMITTEE",FLOWERS FOODS INC.,Q,C,flowers foods inc,0.0,False,,
C00033704,FMC CORPORATION GOOD GOVERNMENT PROGRAM,FMC CORPORATION,Q,C,fmc corporation good government program,0.0,False,,
C00033969,NOVARTIS CORPORATION POLITICAL ACTION COMMITTEE,NOVARTIS CORPORATION,Q,C,novartis corporation,0.0,False,,
C00034132,FLUOR CORPORATION POLITICAL ACTION COMMITTEE (FLUOR PAC),FLUOR CORPORATION,Q,C,fluor corporation fluor,0.0,False,,
C00034470,"DIAGEO NORTH AMERICA, INC.  EMPLOYEES' POLITICAL PARTICIPATION COMMITTEE","DIAGEO NORTH AMERICA, INC.",Q,C,diageo north america inc participation,0.0,False,,
C00034488,ANHEUSER-BUSCH COMPANIES INC. POLITICAL ACTION COMMITTEE,ANHEUSER-BUSCH COMPANIES INC.,Q,C,anheuser busch companies inc,0.0,False,,
C00034884,ALTICOR POLITICAL ACTION COMMITTEE ALTIPAC,"ALTICOR, INC",Q,C,alticor altipac,0.0,False,,
C00035675,BRISTOL-MYERS SQUIBB COMPANY POLITICAL ACTION COMMITTEE (BMS PAC),BRISTOL-MYERS SQUIBB COMPANY,Q,C,bristol myers squibb company bms,0.0,False,,
C00039503,SHELL OIL COMPANY EMPLOYEES' POLITICAL AWARENESS COMMITTEE,SHELL OIL COMPANY,Q,C,shell oil company awareness,0.0,False,,
C00039552,KELLOGG COMPANY BETTER GOVERNMENT COMMITTEE,KELLOGG COMPANY,Q,C,kellogg company better government,0.0,False,,
C00040238,INTERNATIONAL TEXTILE GROUP GOOD GOVERNMENT COMMITTEE,INTERNATIONAL TEXTILE GROUP INC,Q,C,international textile group good government,0.0,False,,
C00040568,MARATHON OIL COMPANY EMPLOYEES POLITICAL ACTION COMMITTEE (MEPAC),MARATHON OIL COMPANY,Q,C,marathon oil company mepac,0.0,False,,
C00040840,NAVISTAR INC. GOOD GOVERNMENT COMMITTEE,"NAVISTAR, INC.",Q,C,navistar inc good government,0.0,False,,
C00041038,AVISTA EMPLOYEES FOR EFFECTIVE GOVERNMENT,AVISTA EMPLOYEES FOR EFFECTIVE GOVERNMENT,Q,C,avista effective government,0.0,False,,
C00042002,REYNOLDS AMERICAN INC. POLITICAL ACTION COMMITTEE; RAI PAC,REYNOLDS AMERICAN INC.,Q,C,reynolds american inc rai,0.0,False,,
C00042663,KANSAS CITY LIFE INSURANCE COMPANY EMPLOYEES' POLITICAL ACTION COMMITTEE-FUND II,KANSAS CITY LIFE INSURANCE COMPANY,Q,C,kansas city life insurance company ii,0.0,False,,
C00042895,"PENNEYPAC - J.C.PENNEY CORP., INC. POLITICAL ACTION COMMITTEE",JCPENNEY COPORATION,Q,C,penneypac j c penney corp inc,0.0,False,,
C00048165,ZACHRY CORPORATION POLITICAL ACTION COMMITTEE (ZACOPAC),ZACHRY CORPORATION,Q,C,zachry corporation zacopac,0.0,False,,
C00048579,SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC),SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC),Q,C,salt river valley water users association involvement srppic,0.0,False,,
C00048702,NATIONAL GRID USA POLITICAL ACTION COMMITTEE,NATIONAL GRID USA,Q,C,national grid usa,0.0,False,,
C00060103,BP CORPORATION NORTH AMERICA INC. POLITICAL ACTION COMMITTEE,BP CORPORATION NORTH AMERICA INC,Q,C,bp corporation north america inc,0.0,False,,
C00064766,UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE INC.,Q,C,united parcel service inc,0.0,False,,
C00068056,NORTHWESTERN ENERGY MONTANA EMPLOYEE PAC,NORTHWESTERN ENERGY,Q,C,northwestern energy montana employee,0.0,False,,
C00068528,PACIFIC LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,PACIFIC LIFE INSURANCE COMPANY,Q,C,pacific life insurance company,0.0,False,,
C00072769,ROCHE DIAGNOSTICS CORPORATION PAC (ROCHE DXPAC),ROCHE DIAGNOSTICS CORPORATION,Q,C,roche diagnostics corporation roche dxpac,0.0,False,,
C00072967,"COMMERCE BANCSHARES, INC., PAC","COMMERCE BANCSHARES, INC.",Q,C,commerce bancshares inc,0.0,False,,
C00075994,ASHLAND LLC POLITICAL ACTION COMMITTEE FOR EMPLOYEES (PACE),ASHLAND LLC,Q,C,ashland llc pace,0.0,False,,
C00076174,NATIONWIDE MUTUAL INSURANCE COMPANY POLITICAL ACTION COMMITTEE,NATIONWIDE,Q,C,nationwide mutual insurance company,0.0,False,,
C00076737,SOUTHWEST GAS CORPORATION POLITICAL ACTION COMMITTEE,SOUTHWEST GAS CORPORATION,Q,C,southwest gas corporation,0.0,False,,
C00077305,ALABAMA POWER CO EMPLOYEES FEDERAL POLITICAL ACTION CMTE (APC EMPLOYEES FEDERAL PAC),ALABAMA POWER COMPANY,Q,C,alabama power co federal cmte apc federal,0.0,False,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GDC PAC),GENERAL DYNAMICS CORPORATION,Q,C,general dynamics corporation gdc,0.0,False,,
C00082800,PACIFICORP - PACIFIC POWER/ROCKY MOUNTAIN POWER PAC,PACIFICORP,Q,C,pacificorp pacific power rocky mountain power,0.0,False,,
C00083832,IDA-PAC POLITICAL ACTION COMMITTEE,NONE,Q,C,ida,0.0,False,,
C00085316,CIGNA CORPORATION POLITICAL ACTION COMMITTEE,CIGNA CORPORATION,Q,C,cigna corporation,0.0,False,,
C00087155,FIRST FINANCIAL CORPORATION POLITICAL ACTION COMMITTEE,CITIZENS STATE BANK WOODVILLE TEXAS POLITICAL ACTION COMMITTEE,Q,C,first financial corporation,0.0,False,,
C00087478,CINCINNATI BELL INC FEDERAL PAC,CINCINNATI BELL INC,Q,C,cincinnati bell inc federal,0.0,False,,
C00089342,"T-MOBILE US, INC./SPRINT CORPORATION POLITICAL ACTION COMMITTEE","T-MOBILE USA, INC.  POLITICAL ACTION COMMITTEE (T-PAC)",Q,C,t mobile us inc sprint corporation,0.0,False,,
C00090209,YRC WORLDWIDE INC. PAC,YRC WORLDWIDE INC.,Q,C,yrc worldwide inc,0.0,False,,
C00093096,BASIC AMERICAN INC. POLITICAL ACTION COMMITTEE DBA BASIC AMERICAN FOODS PAC,NONE,Q,C,basic american inc dba basic american foods,0.0,False,,
C00093179,AUSTIN INDUSTRIES COMPANIES POLITICAL ACTION COMMITTEE,AUSTIN INDUSTRIES COMPANIES POLITICAL ACTION COMMITTEE,Q,C,austin industries companies,0.0,False,,
C00094573,ELECT - THE PAC OF THE ALABAMA FARMERS FEDERATION,ALABAMA FARMERS FEDERATION *,Q,C,elect alabama farmers federation,0.0,False,,
C00094581,MUTUAL OF OMAHA COMPANIES PAC (IMPAC),MUTUAL OF OMAHA,Q,C,mutual omaha companies impac,0.0,False,,
C00095109,AZOA SERVICES CORPORATION POLITICAL ACTION COMMITTEE (ALLIANZ OF AMERICA PAC),AZOA SERVICES CORPORATION,Q,C,azoa services corporation allianz america,0.0,False,,
C00095117,GRAND TRUNK WESTERN RAILROAD CO. - ILLINOIS CENTRAL RAILROAD CO. PAC (GTW-IC PAC),GRAND TRUNK WESTERN RAILROAD COMPANY,Q,C,grand trunk western railroad co illinois central railroad co gtw ic,0.0,False,,
C00097485,"MERCK & CO., INC., EMPLOYEES POLITICAL ACTION COMMITTEE (MERCK PAC)","MERCK & CO., INC.",Q,C,merck co inc merck,0.0,False,,
C00097568,EMPLOYEES OF RAYTHEON TECHNOLOGIES CORPORATION PAC,RAYTHEON TECHNOLOGIES CORPORATION,Q,C,raytheon technologies corporation,0.0,False,,
C00098061,TARGET CORPORATION CITIZENS POLITICAL FORUM (TARGETCITIZENS POLITICAL FORUM),TARGET CORPORATION,Q,C,target corporation citizens forum targetcitizens forum,0.0,False,,
C00099945,WEC ENERGY GROUP PAC,WEC ENERGY GROUP INC/INTEGRYS PAC,Q,C,wec energy group,0.0,False,,
C00100131,THE GOODYEAR TIRE & RUBBER COMPANY GOOD GOVERNMENT FUND (GOODYEAR GOOD GOVERNMENT FUND),THE GOODYEAR TIRE & RUBBER COMPANY GOOD GOVERNMENT FUND (GOODYEAR GOOD GOVERNMENT FUND),Q,C,goodyear tire rubber company good government goodyear good government,0.0,False,,
C00100305,"PETER PAN SEAFOODS, INC. POLITICAL ACTION COMMITTEE  (1220 ASSOCIATES)","PETER PAN SEAFOODS, INC.",Q,C,peter pan seafoods inc 1220 associates,0.0,False,,
C00102152,WASHINGTON GAS LIGHT COMPANY PAC,WASHINGTON GAS LIGHT COMPANY,Q,C,washington gas light company,0.0,False,,
C00102160,EVERSOURCE ENERGY POLITICAL ACTION COMMITTEE (EVERSOURCEPAC),EVERSOURCE ENERGY,Q,C,eversource energy eversourcepac,0.0,False,,
C00103549,PARSONS CORPORATION POLITICAL ACTION COMMITTEE,PARSONS CORPORATION,Q,C,parsons corporation,0.0,False,,
C00103697,"BECHTEL GROUP, INC. POLITICAL ACTION COMMITTEE (BECHTEL POLITICAL ACTION COMMITTEE)",BECHTEL,Q,C,bechtel group inc bechtel,0.0,False,,
C00103903,"HDR, INC. POLITICAL ACTION COMMITTEE","HDR, INC.",Q,C,hdr inc,0.0,False,,
C00104083,RITE AID CORPORATION PAC,RITE AID CORPORATION,Q,C,rite aid corporation,0.0,False,,
C00109017,AT&T INC./WARNERMEDIA LLC FEDERAL POLITICAL ACTION COMMITTEE (AT&T/WARNERMEDIA FEDERAL PAC),AT&T INC.,Q,C,at t inc warnermedia llc federal at t warnermedia federal,0.0,False,,
C00110262,BRUNSWICK CORPORATION GOOD GOVERNMENT FUND,BRUNSWICK CORPORATION,Q,C,brunswick corporation good government,0.0,False,,
C00110577,"LINCOLN NATIONAL CORPORATION POLITICAL ACTION COMMITTEE (AKA LINCOLN FINANCIAL GROUP POLITICAL ACTION COMMITTEE, LFGPAC)",LINCOLN NATIONAL CORPORATION,Q,C,lincoln national corporation aka lincoln financial group lfgpac,0.0,False,,
C00111104,THE NEWHALL LAND AND FARMING COMPANY POLITICAL ACTION COMMITTEE,THE NEWHALL LAND AND FARMING COMPANY,Q,C,newhall land farming company,0.0,False,,
C00111559,CREDIT SUISSE SECURITIES (USA) LLC POLITICAL ACTION COMMITTEE,CREDIT SUISSE SECURITIES (USA) LLC,Q,C,credit suisse securities usa llc,0.0,False,,
C00114702,OCEAN SPRAY CRANBERRIES INC. POLITICAL ACTION COMMITTEE,"OCEAN SPRAY CRANBERRIES, INC",Q,C,ocean spray cranberries inc,0.0,False,,
C00115568,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 4 SOCIAL ACTION COMMITTEE-FEDERAL,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 4,Q,C,international union operating engineers local 4 social federal,0.0,False,,
C00116996,LENNOX EMPLOYEE ADVOCACY PROGRAM LENNOX INTERNATIONAL INC,NONE,Q,C,lennox employee advocacy program lennox international inc,0.0,False,,
C00117424,WESTROCK POLITICAL ACTION COMMITTEE,WESTROCK COMPANY,Q,C,westrock,0.0,False,,
C00118703,GATX CORPORATION GOOD GOVERNMENT PROGRAM,GATX CORPORATION,Q,C,gatx corporation good government program,0.0,False,,
C00120006,"SECURIAN, INC PAC","SECURIAN, INC",Q,C,securian inc,0.0,False,,
C00120873,J. R. SIMPLOT COMPANY POLITICAL ACTION COMMITTEE,J.R. SIMPLOT COMPANY,Q,C,j r simplot company,0.0,False,,
C00121277,KING RANCH INC POLITICAL ACTION COMMITTEE-FEDERAL,NONE,Q,C,king ranch inc federal,0.0,False,,
C00125641,INTEL CORPORATION EMPLOYEE GOVERNMENT ACTION FUND,INTEL CORPORATION,Q,C,intel corporation employee government,0.0,False,,
C00126789,LONE ROCK TIMBER MANAGEMENT COMPANY POLITICAL ACTION COMMITTEE (LONE ROCK PAC),LONE ROCK TIMBER MANAGEMENT CO,Q,C,lone rock timber management company lone rock,0.0,False,,
C00126847,KAMAN CORP. GOOD GOVT. FUND,KAMAN CORP.,Q,C,kaman corp good govt,0.0,False,,
C00128918,PRINCIPAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,PRINCIPAL LIFE INSURANCE COMPANY,Q,C,principal life insurance company,0.0,False,,
C00129122,"AEROJET ROCKETDYNE, INC PAC",AEROJET ROCKETDYNE INC.,Q,C,aerojet rocketdyne inc,0.0,False,,
C00131219,ROLLINS INC POLITICAL ACTION COMMITTEE,ROLLINS INC,Q,C,rollins inc,0.0,False,,
C00135681,"FARMERS GROUP, INC., FARMERS INSURANCE EXCHANGE, FIRE INSURANCE EXCHANGE AND TRUCK INSURANCE EXCHANGE POLITICAL ACTION COMMITTEE AKA FARMERS INSURANCE PAC","FARMERS GROUP, INC.",Q,C,farmers group inc farmers insurance exchange fire insurance exchange truck insurance exchange aka farmers insurance,0.0,False,,
C00137265,JOHN HANCOCK LIFE INSURANCE COMPANY (USA) FEDERAL POLITICAL ACTION COMMITTEE,JOHN HANCOCK LIFE INSURANCE COMPANY (USA),Q,C,john hancock life insurance company usa federal,0.0,False,,
C00139279,MICHIGAN CREDIT UNION LEAGUE LEGISLATIVE ACTION FUND,CULAC (C0007880),Q,C,michigan credit union league legislative,0.0,False,,
C00141218,EXELON CORPORATION POLITICAL ACTION COMMITTEE (EXELON PAC),EXELON CORPORATION,Q,C,exelon corporation exelon,0.0,False,,
C00141382,"GANNETT FLEMING, INC  PAC","GANNETT FLEMING, INC.",Q,C,gannett fleming inc,0.0,False,,
C00142158,COVANTA ENERGY LLC POLITICAL ACTION COMMITTEE (COVANTA PAC),COVANTA HOLDING CORPORATION,Q,C,covanta energy llc covanta,0.0,False,,
C00142299,JACOBS GOOD GOVERNMENT FUND OF JACOBS ENGINEERING GROUP INC.,JACOBS ENGINEERING GROUP INC.,Q,C,jacobs good government jacobs engineering group inc,0.0,False,,
C00142372,PENN MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,PENN MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,Q,C,penn mutual life insurance company,0.0,False,,
C00142489,ALLETE PAC,"ALLETE, INC.",Q,C,allete,0.0,False,,
C00143164,"ONEAMERICA FINANCIAL PARTNERS, INC. PAC","ONEAMERICA FINANCIAL PARTNERS, INC. PAC",Q,C,oneamerica financial partners inc,0.0,False,,
C00144345,SANOFI US SERVICES INC. EMPLOYEES' POLITICAL ACTION COMMITTEE,SANOFI US SERVICES INC,Q,C,sanofi us services inc,0.0,False,,
C00145037,"SOUTHERN COMPANY GAS PAC, INC.",SOUTHERN COMPANY GAS,Q,C,southern company gas inc,0.0,False,,
C00147231,CROWLEY MARITIME CORPORATION FEDERAL PAC,CROWLEY MARITIME CORPORATION FEDERAL PAC,Q,C,crowley maritime corporation federal,0.0,False,,
C00148510,"WAWA, INC. POLITICAL ACTION COMMITTEE",WAWA INC,Q,C,wawa inc,0.0,False,,
C00152892,NATIONAL SOCIETY OF PROFESSIONAL SURVEYORS INC NSPS PAC,NONE,Q,C,national society professional surveyors inc nsps,0.0,False,,
C00153379,NV ENERGY POLITICAL ACTION COMMITTEE,NV ENERGY,Q,C,nv energy,0.0,False,,
C00153445,NATIONAL HEALTH CORPORATION POLITICAL ACTION COMMITTEE,NATIONAL HEALTH CORPORATION,Q,C,national health corporation,0.0,False,,
C00155564,FLORIDA RIGHT TO LIFE POLITICAL ACTION COMMITTEE,FLORIDA RIGHT TO LIFE INC,Q,C,florida right to life,0.0,False,,
C00155853,CONTINENTAL GRAIN COMPANY POLITICAL ACTION COMMITTEE,WAYNE FARMS POLITICAL ACTION COMMITTEE,Q,C,continental grain company,0.0,False,,
C00160077,UNITED COMMUNITY BANKERS PAC (BANCFIRST CORP),NONE,Q,C,united community bankers bancfirst corp,0.0,False,,
C00160630,"DRUMMOND COMPANY, INC. POLITICAL ACTION COMMITTEE (DPAC)","DRUMMOND COMPANY, INC.",Q,C,drummond company inc dpac,0.0,False,,
C00160770,WALGREEN CO PAC (WALGREENSPAC),WALGREEN CO,Q,C,walgreen co walgreenspac,0.0,False,,
C00161414,PROTECTIVE LIFE CORPORATION FEDERAL POLITICAL ACTION COMMITTEE ('PROTECTPAC'),PROTECTIVE LIFE CORPORATION,Q,C,protective life corporation federal protectpac,0.0,False,,
C00161422,TECO ENERGY INC EMPLOYEES' PAC,"TECO ENERGY, INC.",Q,C,teco energy inc,0.0,False,,
C00161570,"AMERICAN PUBLIC POWER ASSOCIATION, PUBLIC OWNERSHIP OF ELECTRIC RESOURCES PAC",AMERICAN PUBLIC POWER ASSOCIATION,Q,C,american public power association public ownership electric resources,0.0,False,,
C00161604,COOPERATIVE OF AMERICAN PHYSICIANS FEDERAL POLITICAL ACTION COMMITTEE,COOPERATIVE OF AMERICAN PHYSICIANS,Q,C,cooperative american physicians federal,0.0,False,,
C00161901,"EQUITABLE HOLDINGS, INC. POLITICAL ACTION COMMITTEE (EQUITABLE PAC)","EQUITABLE HOLDINGS, INC.",Q,C,equitable holdings inc equitable,0.0,False,,
C00163873,EMPLOYERS MUTUAL CASUALTY COMPANY COMMITTEE FOR RESPONSIBLE FEDERAL GOVERNMENT,EMC INSURANCE COMPANIES,Q,C,employers mutual casualty company responsible federal government,0.0,False,,
C00165365,G4S SECURE SOLUTIONS (USA) PAC,G4S SECURE SOLUTIONS (USA) PAC,Q,C,g4s secure solutions usa,0.0,False,,
C00165878,"CLECO POLITICAL ACTION COMMITTEE, CLECO CORPORATION",CLECO CORPORATION,Q,C,cleco cleco corporation,0.0,False,,
C00166553,STEPHENS INC. FEDERAL POLITICAL ACTION COMMITTEE,STEPHENS INC,Q,C,stephens inc federal,0.0,False,,
C00166892,"BLUE BELL CREAMERIES USA, INC PAC","BLUE BELL CREAMERIES USA, INC PAC",Q,C,blue bell creameries usa inc,0.0,False,,
C00167668,ARCH RESOURCES INC. POLITICAL ACTION COMMITTEE (ARCHPAC),"ARCH RESOURCES, INC.",Q,C,arch resources inc archpac,0.0,False,,
C00168120,MCGLINCHEY STAFFORD POLITICAL ACTION COMMITTEE (MACPAC),MCGLINCHEY STAFFORD MINTZ CELLINI LANG,Q,C,mcglinchey stafford macpac,0.0,False,,
C00168203,"THE PHOENIX COMPANIES, INC. - PAC FEDERAL","THE PHOENIX COMPANIES, INC.",Q,C,phoenix companies inc federal,0.0,False,,
C00168864,"THE HARTFORD FINANCIAL SERVICES GROUP, INC. PAC (AKA THE HARTFORD ADVOCATES FUND)","THE HARTFORD FINANCIAL SERVICES GROUP, INC. FEDERAL PAC (AKA HARTFORD ADVOCATES FEDERAL FUND)",Q,C,hartford financial services group inc aka hartford advocates,0.0,False,,
C00169441,"DICKIE, MCCAMEY & CHILCOTE, PC POLITICAL ACTION COMMITTEE","DICKIE, MCCAMEY & CHILCOTE, PC",Q,C,dickie mccamey chilcote pc,0.0,False,,
C00171843,LIBERTY MUTUAL INSURANCE COMPANY - PAC,LIBERTY MUTUAL INSURANCE COMPANY,Q,C,liberty mutual insurance company,0.0,False,,
C00172635,BASS BROTHERS ENTERPRISES INC. - POLITICAL ACTION COMMITTEE,NONE,Q,C,bass brothers enterprises inc,0.0,False,,
C00174367,NORTHWEST NATURAL GAS POLITICAL ACTION COMMITTEE,NW NATURAL,Q,C,northwest natural gas,0.0,False,,
C00176388,TEXAS INDUSTRIES INC POLITICAL ACTION COMM,TEXAS INDUSTRIES INC POLITICAL ACTION COMM,Q,C,texas industries inc comm,0.0,False,,
C00177436,UNUM GROUP POLITICAL ACTION COMMITTEE (UNUMPAC),UNUM GROUP,Q,C,unum group unumpac,0.0,False,,
C00177741,ASPLUNDH TREE EXPERT CO POLITICAL ACTION COMMITTEE (ATE PAC),ASPLUNDH TREE EXPERT CO POLITICAL ACTION COMMITTEE (ATE PAC),Q,C,asplundh tree expert co ate,0.0,False,,
C00178012,PEOPLE'S BANK FEDERAL POLITICAL ACTION COMMITTEE,PEOPLE'S BANK FEDERAL POLITICAL ACTION COMMITTEE,Q,C,people s bank federal,0.0,False,,
C00181529,1ST SOURCE CORPORATION POLITICAL ACTION COMMITTEE,1ST SOURCE CORPORATION,Q,C,1st source corporation,0.0,False,,
C00182980,ARKEMA INC POLITICAL ACTION COMMITTEE,ARKEMA INC,Q,C,arkema inc,0.0,False,,
C00183426,ERICKSON & SEDERSTROM P C POLITICAL ACTION COMMITTEE,"ERICKSON & SEDERSTROM, P C",Q,C,erickson sederstrom p c,0.0,False,,
C00183962,BANCORP SOUTH BANK PAC FKA BANK OF MISSISSIPPI OFFICERS VOLUNTARY POLITICAL COMMITTEE,BANCORPSOUTH BANK,Q,C,bancorp south bank fka bank mississippi officers voluntary,0.0,False,,
C00185520,UNIVERSAL HEALTH SERVICES EMPLOYEES' GOOD GOVERNMENT FUND,"PSYCHIATRIC SOLUTIONS, INC. FED PAC",Q,C,universal health services good government,0.0,False,,
C00187799,NORTHWESTERN ENERGY EMPLOYEES PAC,NORTHWESTERN ENEREGY,Q,C,northwestern energy,0.0,False,,
C00191759,RENASANT BANK EMPLOYEES' VOLUNTARY POLITICAL COMMITTEE,PEOPLES BANK & TRUST COMPANY,Q,C,renasant bank voluntary,0.0,False,,
C00192906,"FIRST MIDWEST BANCORP, INC GOVERNMENT AFFAIRS FUND",FIRST MIDWEST BANCORP INC GOVERNMENT AFFAIRS FUND,Q,C,first midwest bancorp inc government affairs,0.0,False,,
C00193169,STANDARD INSURANCE COMPANY POLITICAL ACTION COMMITTEE (STAN-PAC),STANDARD INSURANCE COMPANY,Q,C,standard insurance company stan,0.0,False,,
C00194126,BEAM SUNTORY INC POLITICAL ACTION COMMITTEE,BEAM SUNTORY INC,Q,C,beam suntory inc,0.0,False,,
C00194555,WINSTEAD PC POLITICAL ACTION COMMITTEE,WINSTEAD PC,Q,C,winstead pc,0.0,False,,
C00195362,"DENTONS COHEN & GRIGSBY P.C., POLITICAL ACTION COMMITTEE",DENTONS COHEN & GRIGSBY P.C.,Q,C,dentons cohen grigsby p c,0.0,False,,
C00195388,BUCHANAN INGERSOLL & ROONEY PC COMMITTEE FOR EFFECTIVE GOVERNMENT 'BIRPC PAC',BUCHANAN INGERSOLL & ROONEY PC,Q,C,buchanan ingersoll rooney pc effective government birpc,0.0,False,,
C00197228,"ANTHEM, INC. POLITICAL ACTION COMMITTEE (ANTHEM PAC)","ANTHEM, INC.",Q,C,anthem inc anthem,0.0,False,,
C00197749,THE WALT DISNEY PRODUCTIONS EMPLOYEES PAC,WALT DISNEY PRODUCTIONS,Q,C,walt disney productions,0.0,False,,
C00197863,ALTICE USA PAC,ALTICE USA,Q,C,altice usa,0.0,False,,
C00199257,GENENTECH INC. POLITICAL ACTION COMMITTEE,GENENTECH INC.,Q,C,genentech inc,0.0,False,,
C00199497,"VIZIENT, INC., POLITICAL ACTION COMMITTEE","VIZIENT, INC.",Q,C,vizient inc,0.0,False,,
C00199703,GLAXOSMITHKLINE LLC PAC (GSK PAC),GLAXOSMITHKLINE LLC,Q,C,glaxosmithkline llc gsk,0.0,False,,
C00200329,IOWA FARM BUREAU FEDERATION POLITICAL ACTION COMMITTEE/FB PAC,FBL FINANCIAL GROUP INC. PAC,Q,C,iowa farm bureau federation fb,0.0,False,,
C00201491,INTERGRAPH CORPORATION POLITICAL ACTION COMMITTEE,INTERGRAPH CORPORATION,Q,C,intergraph corporation,0.0,False,,
C00202085,"JAFFE, RAITT, HEUER & WEISS POLITICAL COMMITTEE",NONE,Q,C,jaffe raitt heuer weiss,0.0,False,,
C00204180,"FUELCELL ENERGY, INC. PAC","FUELCELL ENERGY, INC.",Q,C,fuelcell energy inc,0.0,False,,
C00206136,AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC),AMEREN CORPORATION,Q,C,ameren federal amerenfed,0.0,False,,
C00207258,XEROX CORPORATION POLITICAL ACTION COMMITTEE (XPAC),XEROX CORPORATION,Q,C,xerox corporation xpac,0.0,False,,
C00207472,THE BRINK'S COMPANY POLITICAL ACTION COMMITTEE,THE BRINK'S COMPANY,Q,C,brink s company,0.0,False,,
C00208249,EMPIRE DISTRICT ELECTRIC COMPANY AND LIBERTY UTILITIES CO. POLITICAL ACTION COMMITTEE D/B/A LIBERTY UTILITIES PAC,EMPIRE DISTRICT ELECTRIC COMPANY,Q,C,empire district electric company liberty utilities co d b a liberty utilities,0.0,False,,
C00208322,MANAGEMENT AND TRAINING CORPORATION POLITICAL ACTION COMMITTEE,MANAGMENT & TRAINING CORPORATION,Q,C,management training corporation,0.0,False,,
C00208983,MANTECH INTERNATIONAL CORPORATION POLITICAL ACTION COMMITTEE   ( A.K.A 'MANTECH PAC'),MANTECH INTERNATIONAL CORPORATION,Q,C,mantech international corporation a k a mantech,0.0,False,,
C00210526,AMERICAN FIDELITY CORPORATION POLITICAL ACTION COMMITTEE,AMERICAN FIDELITY CORPORATION,Q,C,american fidelity corporation,0.0,False,,
